tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai,dist_hsi
36,50,50,81.56696108890992,A,8.16759268751755,26.035353535353536,25.942682138345628,26.84180090470765,29.19915107635744,26.165160309953905,26.137297889796017
37,50,50,81.56696108890992,A,10.378060136247903,25.63636363636364,25.80775745487711,24.97981390296191,24.335514650494687,25.673326685201246,25.685663665858595
38,50,50,81.56696108890992,A,6.901827320547281,25.237373737373737,25.69245719835213,25.57579113258456,30.979295249200437,24.85568878900598,25.060110838671058
39,50,50,81.56696108890992,A,11.264215023603198,24.83838383838384,24.82958954891586,23.72222323285554,22.240398837613597,24.46622592593905,25.1034717028925
40,50,50,81.56696108890992,A,12.315340919923685,24.439393939393938,24.335999024407105,23.57979765997671,21.94698072472012,24.17737682528169,24.348557223477915
41,50,50,81.56696108890992,A,11.150627450414117,24.04040404040404,23.919425300771103,24.394522746327706,24.918574984566785,23.78323692577964,24.084269015107434
42,50,50,81.56696108890992,A,10.811150708583869,23.641414141414145,23.38911618595297,22.98224929916502,22.79637414314603,23.154042692851156,23.634084183657876
43,50,50,81.56696108890992,A,7.537500236735745,23.24242424242424,22.95645828878127,22.803251521045254,22.250436333400604,23.60245875424531,23.268071152285568
44,50,50,81.56696108890992,A,14.546043292799787,22.843434343434343,22.724149621580583,23.027386633084596,22.240975030534084,22.189794475956383,23.091880581524958
45,50,50,81.56696108890992,A,10.262413139248451,22.444444444444443,22.29528972846556,24.126921429077843,23.668272507812468,22.175896262503883,22.292870797775112
46,50,50,81.56696108890992,A,6.291038357674472,22.045454545454543,22.15279956172901,21.090412719010004,20.430753593215627,22.352469048627142,22.42174007910532
47,50,50,81.56696108890992,A,7.783409756401756,21.646464646464647,21.44857137509024,22.22496344784937,19.957782300836534,21.97825697325764,21.609734671236872
48,50,50,81.56696108890992,A,13.617275278022444,21.247474747474747,21.33288047058596,20.678735172018985,19.066327815078303,20.705082556848613,21.261591086346602
49,50,50,81.56696108890992,A,9.533833864512562,20.848484848484848,20.67589848569605,21.236877393532623,18.88115471917077,21.426627413537467,21.048082111009546
50,50,50,81.56696108890992,A,9.942029842864976,20.449494949494948,20.416154801754608,20.707236286890986,16.975320019829258,20.81969173649253,20.36065391624915
51,50,50,81.56696108890992,A,6.553750088902001,20.05050505050505,20.03199077960047,20.54612267782584,20.695014023904506,20.651472616894367,19.943947292839862
52,50,50,81.56696108890992,A,12.75926938186734,19.651515151515152,19.449557653416758,17.69133265331811,16.39206178937877,20.01168360095284,19.66421235106233
53,50,50,81.56696108890992,A,12.57704019696738,19.252525252525253,19.36496933057138,17.566855288459625,20.41777968733324,19.688550041016704,19.103809633358047
54,50,50,81.56696108890992,A,13.041279919394707,18.853535353535356,18.731812740804298,19.106011727278,17.928568186719833,19.08497326456331,18.834439470249954
55,50,50,81.56696108890992,A,11.68313490601447,18.454545454545453,18.26512463226985,18.939106766146008,16.40666750642382,18.893660333335625,18.54028331461761
56,50,50,81.56696108890992,A,11.315219917551389,18.055555555555557,18.03211044507513,18.04508201309417,16.81304536537163,18.003739802448784,18.181014207565653
57,50,50,81.56696108890992,A,14.170134491465618,17.656565656565654,17.622435499261044,18.19299244568853,16.518571326461124,17.65621846845348,17.739417256480497
58,50,50,81.56696108890992,A,9.64479801600914,17.257575757575758,17.192687614354373,17.29933906882003,19.25431285268235,17.655828319201717,17.15694185445792
59,50,50,81.56696108890992,A,7.033707279806092,16.858585858585858,16.77244121442016,17.50381600224227,19.617890453079177,16.80161936407269,16.869690317045375
60,50,50,81.56696108890992,A,9.449909189752288,16.45959595959596,16.19749941695705,16.204581097468353,18.755939501921613,16.074651338089016,16.325684661137718
61,50,50,81.56696108890992,A,14.3364176104091,16.06060606060606,15.994477004595282,15.48103126443634,15.422031229735566,16.239153961202355,15.895643299504684
62,50,50,81.56696108890992,A,14.398691277500054,15.66161616161616,15.463584936157453,14.870424285107337,12.174468754019673,15.842240336832386,15.815311910797556
63,50,50,81.56696108890992,A,6.07214321360051,15.262626262626265,15.39331799705143,13.688708168396856,16.909485660065567,14.860563120006038,15.226172548139521
64,50,50,81.56696108890992,A,11.611890768974602,14.863636363636363,14.853498011374992,14.136388789975792,13.601466232666024,14.894238038513052,14.5448601032809
65,50,50,81.56696108890992,A,6.893632654010956,14.464646464646464,14.49902600604154,15.620401189321576,13.54125834770301,14.680051963457387,14.447754696915101
66,50,50,81.56696108890992,A,6.207855446221394,14.065656565656564,14.362209936916846,12.968627395002333,13.607949740599706,13.796734698147477,14.06950219157845
67,50,50,81.56696108890992,A,14.797342790400071,13.666666666666664,13.409418043060024,12.340480973918623,17.80504241195304,13.724396424858774,13.56476063432897
68,50,50,81.56696108890992,A,6.132763939663004,13.267676767676768,13.31727723082632,13.739069010310196,14.019582072430431,13.004911691948646,13.195726227336763
69,50,50,81.56696108890992,A,10.608597382166534,12.868686868686869,12.92460172269111,11.883455832687009,10.684312862759048,12.898260386162049,12.539126322501481
70,50,50,81.56696108890992,A,10.291477662232868,12.469696969696969,12.376945059871488,12.227750428255767,16.226031325385847,12.979051741718498,12.476601981615024
71,50,50,81.56696108890992,A,11.120042821384448,12.07070707070707,12.17631595392505,11.790502112711987,8.899651835485598,11.424177610159502,12.19357295549013
72,50,50,81.56696108890992,A,14.647854185475309,11.67171717171717,11.72420306117522,12.544861318580068,9.201105131304445,12.61004553287098,11.626085850842482
73,50,50,81.56696108890992,A,7.657271370261554,11.272727272727272,10.894100934367229,10.179766572873278,11.19724214870391,11.295955190247248,11.276179135748112
74,50,50,81.56696108890992,A,12.46365284876337,10.873737373737374,10.990291701071316,9.283442862411889,16.780395055868926,10.597961960921626,10.652244970849374
75,50,50,81.56696108890992,A,5.0728842709502375,10.474747474747474,10.303366290893392,11.41036822838346,11.121786016443943,10.368539591748831,10.29108298614664
76,50,50,81.56696108890992,A,9.210889853467444,10.075757575757574,10.385438133702282,10.096538276376856,10.552416362697803,9.422748463150958,10.362216933352771
77,50,50,81.56696108890992,A,9.693570750462255,9.676767676767676,9.555487651929674,10.048163356249091,10.124057429977926,9.592307653213886,9.461404670722553
78,50,50,81.56696108890992,A,6.192464038085132,9.277777777777777,9.368739347931497,10.181769139122288,6.754809193643604,9.702352720092978,9.16523158989125
79,50,50,81.56696108890992,A,8.058400257767403,8.878787878787879,9.12936533028567,7.827511926573882,8.092442234439282,8.902968314129788,8.861325285892855
80,50,50,81.56696108890992,A,14.128726939167066,8.47979797979798,8.742555230851545,9.986704259199715,8.406744016358036,7.9837967954498525,8.589140817532407
81,50,50,81.56696108890992,A,11.613614282309674,8.08080808080808,7.997206445836362,6.281491032095328,8.317022116072536,8.137491322253242,8.124618946756152
82,50,50,81.56696108890992,A,10.579865896912745,7.68181818181818,7.466661321819488,6.66189544246718,6.830148012779135,8.130725522253606,7.48288433038619
83,50,50,81.56696108890992,A,7.338632542549504,7.282828282828284,7.408829473566079,6.5139630020121455,2.4181965786105657,7.070679729004895,7.432981761337359
84,50,50,81.56696108890992,A,7.772929481421727,6.8838383838383805,6.865012920101719,5.919952719538912,10.58619592924787,6.758249263002286,6.896777046323056
85,50,50,81.56696108890992,A,5.600704743010212,6.484848484848484,6.671618063389568,7.87958113626999,4.969118681142746,6.11040887601522,6.3668839714856444
86,50,50,81.56696108890992,A,11.634967534444938,6.085858585858581,6.291186925047146,6.91740315234607,4.2766918049242335,6.484850360715427,6.070077125259956
87,50,50,81.56696108890992,A,5.953166998381604,5.686868686868685,5.491414490565065,3.6760630659192777,3.2189736102969024,5.765565427716451,5.836315270893291
88,50,50,81.56696108890992,A,10.42079458034447,5.287878787878789,5.030292972843296,5.436019704984332,0.2838236268464627,5.521834029730926,5.2765868911439116
89,50,50,81.56696108890992,A,9.804160462380157,4.888888888888886,4.810340864825562,4.218142353769073,6.804152680078174,4.824432914240356,4.696006199750331
90,50,50,81.56696108890992,A,8.156962699530872,4.48989898989899,4.856643350120656,5.818478483278011,3.5678340013617724,4.650098640010265,4.369103144831076
91,50,50,81.56696108890992,A,5.08979904117645,4.090909090909086,3.848305729089514,4.447599082696002,-0.0532796466520748,3.366512537387401,4.074119382354499
92,50,50,81.56696108890992,A,11.43711709317293,3.6919191919191903,3.663836845603316,6.9852428172987775,2.9448074154496475,3.992166014282696,3.578758941596904
93,50,50,81.56696108890992,A,13.068814662765496,3.292929292929294,3.3508101562410344,3.4002542369927427,5.578860612434168,3.143092870244722,3.0836268655490886
94,50,50,81.56696108890992,A,11.468607032862549,2.893939393939391,2.931779710585026,3.99331460745334,1.380222278385493,2.529636733428962,2.9464913431739257
95,50,50,81.56696108890992,A,11.806718930794908,2.494949494949495,2.8605689866919386,2.277633891248363,2.340934992124827,2.387373228511229,2.431749748252424
96,50,50,81.56696108890992,A,13.095748007695535,2.095959595959592,1.9296006970781083,2.398347106349617,3.104664701273917,1.8844771963928648,2.117608617087147
97,50,50,81.56696108890992,A,14.587111551758085,1.6969696969696957,1.915685854718283,1.8156031989763712,-1.476963677779923,1.3861086020999749,1.5112346338092038
98,50,50,81.56696108890992,A,10.245007884747828,1.2979797979797991,1.6042929017404506,1.084429370454353,-1.800698369963694,0.9582035358194144,1.1236369728083624
99,50,50,81.56696108890992,A,11.967709672338618,0.8989898989898961,0.9408366527698828,1.942605337271889,1.364329656942114,1.4850543980687996,0.9319328418757196
100,50,50,81.56696108890992,A,8.094490875757609,0.5,0.4584328792593775,0.1549942480013686,-0.1134351699108885,-0.1758167333514526,0.6044335328268058
