tick,scenario_type,precipitation,fog,sun_altitude,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai,w_lidar,w_stereo,w_camera,w_ai,d_fusion,v_approach,v_app_clamped,mu_factor,risk_numerator,risk_denominator,risk_score
30,A,100,70,3.0496348711052548,28.429292929292927,28.32893905583632,27.223503362376874,25.322889109312428,27.48650758770381,0.075,0.045,0.03,0.85,27.472946203322294,14.300901136688903,14.300901136688903,1.8,257.41622046040027,754.7727730906408,0.34105128011750246
31,A,100,70,3.0496348711052548,28.03030303030303,27.64954206630426,25.885959413505358,25.314502017720915,28.168430557297093,0.075,0.045,0.03,0.85,27.941184862814715,9.242808199553334,9.242808199553334,1.8,166.37054759196002,780.7198115379862,0.21309891863025332
32,A,100,70,3.0496348711052548,27.63131313131313,27.55861581948801,30.37926365379853,24.36921810909123,29.79712733027776,0.075,0.045,0.03,0.85,29.492597824891366,9.558907759208315,9.558907759208315,1.8,172.06033966574967,869.8233264607869,0.1978106753768536
33,A,100,70,3.0496348711052548,27.232323232323232,26.720796407778195,26.0085983320368,27.79573669059784,26.939380192027023,0.075,0.045,0.03,0.85,26.906791919465924,9.41241839368606,9.41241839368606,1.8,169.4235310863491,723.9854513974367,0.23401510452914187
34,A,100,70,3.0496348711052548,26.83333333333333,26.85148659740066,26.26430342381605,24.34651930305353,27.382173185665422,0.075,0.045,0.03,0.85,27.200997935783985,13.779958803618902,13.779958803618902,1.8,248.03925846514022,739.9042887025246,0.3352315458261432
35,A,100,70,3.0496348711052548,26.434343434343432,26.924500008521385,25.53489106352688,24.371497551777235,26.33076273975987,0.075,0.045,0.03,0.85,26.28070085384702,8.055108963447147,8.055108963447147,1.8,144.99196134204863,690.6852373693954,0.20992480148305728
36,A,100,70,3.0496348711052548,26.035353535353536,25.747856919496986,25.71972833561483,27.928516341609125,25.625555549595887,0.075,0.045,0.03,0.85,25.708054751469717,14.06899227757512,14.06899227757512,1.8,253.24186099635216,660.9140791045647,0.3831691122989168
37,A,100,70,3.0496348711052548,25.63636363636364,25.33045473082197,27.339644240517696,30.23449440171536,26.23389221749077,0.075,0.045,0.03,0.85,26.33591131255356,5.894806314191381,5.894806314191381,1.8,106.10651365544487,693.5902246626865,0.15298155868192578
38,A,100,70,3.0496348711052548,25.237373737373737,25.473307764250592,26.8396145490817,24.28846237400333,23.863970270202948,0.075,0.045,0.03,0.85,24.13130933792008,9.833219380991183,9.833219380991183,1.8,176.9979488578413,582.3300903623888,0.3039477983143444
39,A,100,70,3.0496348711052548,24.83838383838384,24.71496654163945,21.329614910347505,16.754014986511283,25.60700606502599,0.075,0.045,0.03,0.85,25.082030766456022,11.887114932758562,11.887114932758562,1.8,213.96806878965413,629.1182673694465,0.34010786188791825
40,A,100,70,3.0496348711052548,24.439393939393938,24.26372307357712,23.9829477698336,26.16699703580751,23.231159804681035,0.075,0.045,0.03,0.85,23.430507625213902,7.736345638203206,7.736345638203206,1.8,139.2542214876577,548.9986875752068,0.25365128303440876
41,A,100,70,3.0496348711052548,24.04040404040404,23.478065692152445,23.008258151700808,24.952067951627,23.544026688730145,0.075,0.045,0.03,0.85,23.557211267707405,8.484466737275158,8.484466737275158,1.8,152.72040127095283,554.9522027114007,0.2751955943679245
42,A,100,70,3.0496348711052548,23.641414141414145,23.06641110917156,21.97284359293708,21.21381616187708,23.28820968289348,0.075,0.045,0.03,0.85,23.150151510185804,8.470184315124811,8.470184315124811,1.8,152.4633176722466,535.939514944558,0.28447859025289196
43,A,100,70,3.0496348711052548,23.24242424242424,23.01517181375621,21.483778653626626,22.71591600497199,23.654805241973744,0.075,0.045,0.03,0.85,23.480969861271753,6.924066523770101,6.924066523770101,1.8,124.63319742786182,551.3659456259523,0.22604442370188238
44,A,100,70,3.0496348711052548,22.843434343434343,22.697427268835533,23.441093064731888,22.20066310027168,22.864389637843413,0.075,0.045,0.03,0.85,22.85790731825065,11.237656193149864,11.237656193149864,1.8,202.27781147669754,522.4939269697365,0.38713906714635116
45,A,100,70,3.0496348711052548,22.444444444444443,21.715079100117592,20.626548950491205,21.040188377207567,22.1864967847986,0.075,0.045,0.03,0.85,22.04655355367596,7.445622759414221,7.445622759414221,1.8,134.02120966945597,486.0605235951021,0.27572946817030186
46,A,100,70,3.0496348711052548,22.045454545454543,22.375139032816215,24.848595563061863,23.09828255762751,22.13691648598608,0.075,0.045,0.03,0.85,22.305649717615996,7.005027352981077,7.005027352981077,1.8,126.09049235365939,497.5520093249825,0.25342173278472635
47,A,100,70,3.0496348711052548,21.646464646464647,21.766878618127617,23.26356703258729,22.085208345382423,21.666657250624542,0.075,0.045,0.03,0.85,21.758591326218333,13.19886765435448,13.19886765435448,1.8,237.57961777838062,473.4462965013837,0.5018090109353855
48,A,100,70,3.0496348711052548,21.247474747474747,21.231745699346103,22.00539167287704,24.51328436392034,21.43421067827374,0.075,0.045,0.03,0.85,21.537101160180715,5.24434574510399,5.24434574510399,1.8,94.39822341187183,463.8567263838575,0.20350728585480082
49,A,100,70,3.0496348711052548,20.848484848484848,20.69343084477315,23.87961398809229,22.134195081755177,21.670155870439014,0.075,0.045,0.03,0.85,21.71024828514796,8.5343485291803,8.5343485291803,1.8,153.6182735252454,471.3448806027699,0.3259148021906884
50,A,100,70,3.0496348711052548,20.449494949494948,20.710534561157328,21.07558595898446,29.291329751398465,22.20649636941113,0.075,0.045,0.03,0.85,22.255953266782512,7.36559277860761,7.36559277860761,1.8,132.58067001493697,495.33745581320716,0.26765726770505605
51,A,100,70,3.0496348711052548,20.05050505050505,20.254564243095228,22.967402984991413,20.24242241837981,20.01091952369837,0.075,0.045,0.03,0.85,20.169179720251762,14.118486015584462,14.118486015584462,1.8,254.13274828052033,406.80581058781496,0.6247028475657972
52,A,100,70,3.0496348711052548,19.651515151515152,19.816237245255103,18.50787277455305,18.26305188967789,20.629689097164444,0.075,0.045,0.03,0.85,20.40219935752913,8.968964436353037,8.968964436353037,1.8,161.44135985435466,416.25973862436206,0.3878380368658266
53,A,100,70,3.0496348711052548,19.252525252525253,18.852034090764512,16.743875640394066,17.82039601608135,19.461841997819903,0.075,0.045,0.03,0.85,19.244554539254427,12.63959412266471,12.63959412266471,1.8,227.51269420796476,370.3628794143382,0.6142966988693221
54,A,100,70,3.0496348711052548,18.853535353535356,18.489252923343248,18.81496505240116,19.616293855990843,18.71605746528412,0.075,0.045,0.03,0.85,18.73050505778002,8.612991387304508,8.612991387304508,1.8,155.03384497148113,350.84181971952296,0.44189100688002764
55,A,100,70,3.0496348711052548,18.454545454545453,18.666580126939213,18.17723111752108,22.68538292025675,19.17633509815189,0.075,0.045,0.03,0.85,19.198415230845697,12.937226959984596,12.937226959984596,1.8,232.87008527972273,368.589147375968,0.6317876881008403
56,A,100,70,3.0496348711052548,18.055555555555557,18.072599386823907,18.33735726154152,14.908321597517332,18.03395869491277,0.075,0.045,0.03,0.85,17.956740569382536,5.952155126379405,5.952155126379405,1.8,107.13879227482929,322.4545318761086,0.33226015355241917
57,A,100,70,3.0496348711052548,17.656565656565654,18.23441313407971,16.80926482823755,13.565808601221644,16.068759853787267,0.075,0.045,0.03,0.85,16.189418036082493,11.042784628700712,11.042784628700712,1.8,198.77012331661282,262.1072563470331,0.7583541413040424
58,A,100,70,3.0496348711052548,17.257575757575758,17.214863441872264,17.11889406043546,18.79961333460565,17.74921655304062,0.075,0.045,0.03,0.85,17.712287460982708,5.6687296292843,5.6687296292843,1.8,102.0371333271174,313.7351271004853,0.32523337208088987
59,A,100,70,3.0496348711052548,16.858585858585858,16.99682294261324,17.966836160685514,20.04645252530694,15.74919657597619,0.075,0.045,0.03,0.85,16.07148001326581,11.988399057458368,11.988399057458368,1.8,215.79118303425062,258.3024698168024,0.8354205176098303
60,A,100,70,3.0496348711052548,16.45959595959596,16.497512919236947,19.10491346236264,16.46300410356607,16.765590527803102,0.075,0.045,0.03,0.85,16.841676646488708,13.971886327662409,13.971886327662409,1.8,251.49395389792335,283.6520722648831,0.8866282974413474
61,A,100,70,3.0496348711052548,16.06060606060606,16.336590235295084,15.180418605968804,12.260297945831654,16.429157367084255,0.075,0.045,0.03,0.85,16.240955805312293,14.534309888326854,14.534309888326854,1.8,261.6175779898834,263.77864547010705,0.9918072690214471
62,A,100,70,3.0496348711052548,15.66161616161616,15.205684457640752,17.040779334111264,22.336598717742792,15.684364110380692,0.075,0.045,0.03,0.85,15.909068859713935,6.603307634248326,6.603307634248326,1.8,118.85953741646986,253.10847198311964,0.469599205768177
63,A,100,70,3.0496348711052548,15.262626262626265,15.408555036875434,13.355417408890617,15.664184375456,14.806245037933577,0.075,0.045,0.03,0.85,14.811869224672956,6.132867361800725,6.132867361800725,1.8,110.39161251241305,219.4014699288138,0.5031489194134857
64,A,100,70,3.0496348711052548,14.863636363636363,14.001203828833212,15.79257344006837,18.930808451475286,14.103006417191764,0.075,0.045,0.03,0.85,14.316235800122826,5.803750716802201,5.803750716802201,1.8,104.46751290243961,204.96460748471844,0.509685619309804
65,A,100,70,3.0496348711052548,14.464646464646464,14.562505229476107,16.550251482280366,10.91805207560742,14.043727145687772,0.075,0.045,0.03,0.85,14.101658845016154,7.401130013555258,7.401130013555258,1.8,133.22034024399463,198.8667821812223,0.6698973995696993
66,A,100,70,3.0496348711052548,14.065656565656564,13.311336460455976,15.7741989877915,15.45976733076124,15.340937808608777,0.075,0.045,0.03,0.85,15.211779346225114,8.422867033140557,8.422867033140557,1.8,151.61160659653004,231.40823087824094,0.6551694640295783
67,A,100,70,3.0496348711052548,13.666666666666664,13.599203612499984,14.451193875425064,8.234509318040242,13.622210212762596,0.075,0.045,0.03,0.85,13.49615795572104,11.150925854720104,11.150925854720104,1.8,200.71666538496186,182.1562795657723,1.1018926487927518
68,A,100,70,3.0496348711052548,13.267676767676768,13.041576010693436,17.40081886088219,12.22983804762411,13.60632101507646,0.075,0.045,0.03,0.85,13.69342305378542,5.154439210995983,5.154439210995983,1.8,92.7799057979277,187.519834929942,0.4947738239668916
69,A,100,70,3.0496348711052548,12.868686868686869,13.379025696306211,10.383488435830872,12.34666326646298,12.823675436108523,0.075,0.045,0.03,0.85,12.741207925521488,10.344890218879446,10.344890218879446,1.8,186.20802393983,162.34837940137157,1.1469657081052258
70,A,100,70,3.0496348711052548,12.469696969696969,12.918352169818418,12.371164745200678,9.90839277850775,12.32922750863409,0.075,0.045,0.03,0.85,12.302673991964621,5.138326998939129,5.138326998939129,1.8,92.48988598090432,151.3657873525627,0.6110356084990062
71,A,100,70,3.0496348711052548,12.07070707070707,12.746622910316155,11.618043381336957,9.93150714329965,11.975316265221574,0.075,0.045,0.03,0.85,11.955772710171201,7.327969828412567,7.327969828412567,1.8,131.90345691142622,142.95050109727444,0.9227211929930139
72,A,100,70,3.0496348711052548,11.67171717171717,11.619409822981456,11.633430113125344,7.940931341483244,10.848566544112332,0.075,0.045,0.03,0.85,10.85446959455423,12.204938681117756,12.204938681117756,1.8,219.6888962601196,117.82951017910227,1.864464139129407
73,A,100,70,3.0496348711052548,11.272727272727272,11.285748947241135,13.089802354000488,11.988507663498057,11.721192484655298,0.075,0.045,0.03,0.85,11.758141118835052,7.883551833717655,7.883551833717655,1.8,141.90393300691778,138.2638825704396,1.0263268350982675
74,A,100,70,3.0496348711052548,10.873737373737374,11.382782288510096,9.336919499314536,16.660891767326724,11.046824331463728,0.075,0.045,0.03,0.85,11.163497483871383,11.57896540631425,11.57896540631425,1.8,208.4213773136565,124.63367607240271,1.672271763793435
75,A,100,70,3.0496348711052548,10.474747474747474,10.39474660566036,13.752518163494797,17.888400568578227,10.792256539314256,0.075,0.045,0.03,0.85,11.108539388256256,7.30655258779512,7.30655258779512,1.8,131.51794658031216,123.40964734044069,1.0657023127009166
76,A,100,70,3.0496348711052548,10.075757575757574,10.234469468545434,11.859639849667031,6.4015177961991965,9.891761031919078,0.075,0.045,0.03,0.85,9.901311414393117,11.57742846453772,11.57742846453772,1.8,208.39371236167895,98.04596772479142,2.1254694833205825
77,A,100,70,3.0496348711052548,9.676767676767676,9.185195136783804,7.018536857054372,11.37608734074652,10.419233525954414,0.075,0.045,0.03,0.85,10.202354911109879,8.527497416623024,8.527497416623024,1.8,153.49495349921443,104.09804573224787,1.4745229117367014
78,A,100,70,3.0496348711052548,9.277777777777777,9.362634957037436,9.571374670227453,7.006547803419496,10.051675168765447,0.075,0.045,0.03,0.85,9.887029809491258,7.874864883216674,7.874864883216674,1.8,141.74756789790013,97.76335845376875,1.4499048533089323
79,A,100,70,3.0496348711052548,8.878787878787879,9.15544766183283,7.184778411543032,5.792548523714405,8.017635649203985,0.075,0.045,0.03,0.85,7.998740360691718,10.132726795561531,10.132726795561531,1.8,182.38908232010755,63.98984735775867,2.850281565767685
80,A,100,70,3.0496348711052548,8.47979797979798,8.36399251567071,9.617750734256065,7.467282012696286,8.944822667946903,0.075,0.045,0.03,0.85,8.887215949852582,8.78176057543249,8.78176057543249,1.8,158.0716903577848,78.99260733931413,2.0010947312928296
81,A,100,70,3.0496348711052548,8.08080808080808,8.118448819724582,5.386828108371519,11.83098225457883,6.623663112960074,0.075,0.045,0.03,0.85,6.83633404000949,7.933691654323937,7.933691654323937,1.8,142.80644977783086,46.745463106592474,3.0549798908226236
82,A,100,70,3.0496348711052548,7.68181818181818,7.969561854235257,8.692843018757866,8.901226878048906,8.738508036756587,0.075,0.045,0.03,0.85,8.683663712496314,11.412648316552833,11.412648316552833,1.8,205.427669697951,75.41601547172526,2.7239263227181407
83,A,100,70,3.0496348711052548,7.282828282828284,6.495756023025214,7.473189923784362,3.6959441926928673,7.50767395575462,0.075,0.045,0.03,0.85,7.3158764364694004,13.539576662691308,13.539576662691308,1.8,243.71237992844354,53.53204803368821,4.552644422927235
84,A,100,70,3.0496348711052548,6.8838383838383805,7.1945715150655065,5.0949582898789885,4.890447697152417,6.200625091305563,0.075,0.045,0.03,0.85,6.186110745198768,10.11973401460594,10.11973401460594,1.8,182.15521226290693,38.27796615186365,4.758748454403926
85,A,100,70,3.0496348711052548,6.484848484848484,6.484624274519604,4.680401169940536,3.3414434827301407,5.384563473017932,0.075,0.045,0.03,0.85,5.374087129783441,9.997299840798194,9.997299840798194,1.8,179.95139713436748,28.890812478504028,6.228672082803446
86,A,100,70,3.0496348711052548,6.085858585858581,6.212364306928932,6.079159873704789,10.401826465397534,6.78855997283408,0.075,0.045,0.03,0.85,6.821820288207279,7.51817578628193,7.51817578628193,1.8,135.32716415307473,46.54723204459644,2.907308516721663
87,A,100,70,3.0496348711052548,5.686868686868685,6.345338601337216,5.109223283222016,1.1458968161414278,5.660246973765037,0.075,0.045,0.03,0.85,5.551402275029806,6.31774864849223,6.31774864849223,1.8,113.71947567286013,30.828067219206112,3.6888292368200126
88,A,100,70,3.0496348711052548,5.287878787878789,5.066760097033318,2.363628449682577,12.524272868440155,5.521296663825435,0.075,0.045,0.03,0.85,5.555200637818039,5.6070984818266645,5.6070984818266645,1.8,100.92777267287997,30.870254126413954,3.2694182645720984
89,A,100,70,3.0496348711052548,4.888888888888886,4.761497066208404,2.838877439544647,7.10973251277473,6.870245431979212,0.075,0.045,0.03,0.85,6.537862357310711,14.54454042664907,14.54454042664907,1.8,261.80172767968327,42.75364420314037,6.123495027365486
90,A,100,70,3.0496348711052548,4.48989898989899,4.9249878081955485,2.9180392228585426,-2.235059894507692,4.266125234802822,0.075,0.045,0.03,0.85,4.059840503390468,12.65305240464732,12.65305240464732,1.8,227.75494328365178,16.49230491296977,13.809770343534106
91,A,100,70,3.0496348711052548,4.090909090909086,3.724665018798639,4.8578174312697575,1.8314958166215431,5.605614906523738,0.075,0.045,0.03,0.85,5.31766920586086,8.802989047080935,8.802989047080935,1.8,158.4538028474568,28.287605782960874,5.601527540478592
92,A,100,70,3.0496348711052548,3.6919191919191903,3.8373559799329886,4.548657782544023,5.457437295238995,4.172703751629549,0.075,0.045,0.03,0.85,4.2030126064517415,11.390446789097906,11.390446789097906,1.8,205.0280422037623,17.675314969992264,11.599682526271385
93,A,100,70,3.0496348711052548,3.292929292929294,2.8297654227622995,2.207703403361041,8.807601353702678,3.627353682150657,0.075,0.045,0.03,0.85,3.659057730297558,13.275717385841045,13.275717385841045,1.8,238.9629129451388,13.398703473650318,17.834778821329955
94,A,100,70,3.0496348711052548,2.893939393939391,3.5068305989615967,4.906723498829335,-3.562199675414109,2.8133759181721865,0.075,0.045,0.03,0.85,2.768318392553375,7.584459219990557,7.584459219990557,1.8,136.52026595983003,7.6735867225493015,17.790932831795192
95,A,100,70,3.0496348711052548,2.494949494949495,2.230222622638326,4.314130846617932,8.692037062167929,3.4364623016927016,0.075,0.045,0.03,0.85,3.5431566530995156,8.733531334737606,8.733531334737606,1.8,157.2035640252769,12.56395906840336,12.512263305650396
96,A,100,70,3.0496348711052548,2.095959595959592,2.4065107820182945,2.557554326436775,7.212705925001298,1.98418953744906,0.075,0.045,0.03,0.85,2.1985205379227666,8.876382769851514,8.876382769851514,1.8,159.77488985732725,4.8434925556682105,32.9875369933927
97,A,100,70,3.0496348711052548,1.6969696969696957,1.9126274774792,1.911841832034334,-0.18184929476032,0.9246528604376728,0.075,0.045,0.03,0.85,1.0099793957816974,8.116219006243757,8.116219006243757,1.8,146.0919421123876,1.0300583799035625,141.82879821439366
98,A,100,70,3.0496348711052548,1.2979797979797991,0.7523196795349062,0.8876300068368355,6.214362026323125,1.1922044145319062,0.075,0.045,0.03,0.85,1.2961719394145894,9.008666714005798,9.008666714005798,1.8,162.15600085210437,1.690061696525778,95.94679364986783
99,A,100,70,3.0496348711052548,0.8989898989898961,1.2750844058530726,0.5708802412123123,-0.4479273413420359,0.5797985354143396,0.075,0.045,0.03,0.85,0.600711876155462,12.394322770444669,12.394322770444669,1.8,223.09780986800405,0.3708547581542151,601.5773155463513
100,A,100,70,3.0496348711052548,0.5,0.7897768187809924,0.0459000047618222,4.600071368889263,0.6998446779635148,0.075,0.045,0.03,0.85,0.794168878958522,10.767134785167976,10.767134785167976,1.8,193.80842613302354,0.6407042083062355,302.4928252701432
1,C,10,90,-82.16452332956675,5.0,5.256563749864736,5.929719659941258,6.443107467030954,4.434016033294934,0.25,0.15,0.1,0.5,5.064917649807935,-2.0,0.1,1.0,1.0,25.663390799335936,0.03896601223973396
2,C,10,90,-82.16452332956675,5.252525252525253,5.207519835199973,4.152957192634124,7.685123453436725,5.320539043984025,0.25,0.15,0.1,0.5,5.353605405030797,-2.080808080808081,0.1,1.0,1.0,28.67109083277497,0.034878338108324206
3,C,10,90,-82.16452332956675,5.505050505050505,5.509753819586673,6.446901375609456,2.131210671985801,5.476824215223185,0.25,0.15,0.1,0.5,5.296006836048259,-2.1616161616161618,0.1,1.0,1.0,28.057688407469897,0.03564085485152677
4,C,10,90,-82.16452332956675,5.757575757575758,5.830557746849093,5.107784738779447,4.091666699090287,6.179630782754121,0.25,0.15,0.1,0.5,5.7227892088152785,-2.242424242424242,0.1,1.0,1.0,32.760316328532596,0.030524735780070904
5,C,10,90,-82.16452332956675,6.01010101010101,6.089112730938971,6.3276537189478805,3.870092473058835,5.822811711586896,0.25,0.15,0.1,0.5,5.769841343676256,-2.323232323232323,0.1,1.0,1.0,33.30106913119582,0.030029065915581032
6,C,10,90,-82.16452332956675,6.262626262626263,6.234900327782992,5.339791422078563,5.816482269491193,6.18145212749368,0.25,0.15,0.1,0.5,6.032068085953492,-2.404040404040404,0.1,1.0,1.0,36.395845393578625,0.027475663477140484
7,C,10,90,-82.16452332956675,6.515151515151516,6.238161881955185,5.162934163135459,4.7204931431583965,6.397870991980005,0.25,0.15,0.1,0.5,6.004965405264958,-2.484848484848485,0.1,1.0,1.0,36.06960951842894,0.02772417038474101
8,C,10,90,-82.16452332956675,6.767676767676768,6.417796403728817,7.979759929233256,7.164157100993249,6.574684604421977,0.25,0.15,0.1,0.5,6.805171102627506,-2.5656565656565657,0.1,1.0,1.0,46.320353736036466,0.021588781590456997
9,C,10,90,-82.16452332956675,7.020202020202021,7.084823579097819,8.733751942682824,7.900702405220031,6.565750624228331,0.25,0.15,0.1,0.5,7.154214238813047,-2.646464646464646,0.1,1.0,1.0,51.19278137483535,0.01953400407526141
